*ु**्**ं**	UNK
*्*ि*ं*	JJ
*ू**ा*्**	JJ
**ा*ु*ा*	UNK.NN
**ा*	RB.RDP.NN.VAUX.XC.QF.VM.QC.PRP.JJ.PSP:?.CC:?.PSP.UNK.NNP
***्*ा*ु*ू*ि	NN
**िं****ं*्***	UNK
***्*ा*़्**	UNK
*े*्*ॅा*ॅा*ी	UNK
*ा**ै*्*	UNK.NN
**्***ं*ं*ी	UNK
*ा*ा*ा*े	UNK.VM
*ु**े*	XC.UNK.NNP
**ा*्**ी**ा	UNK
**ें**	UNK
*ा*ा*ा*ी	JJ.NN.NNP
*ां**्*	XC.NN
***़**ा**़	UNK
*ि*्*ि**ि*्*ों	UNK
*ि*्**ो*	UNK.NN
***ो*****्*्*्*्**ा	UNK
**्**ि*ो***	UNK
*ं*****्*्*्*्****ों	UNK
*ै***ा*ि*ा*	UNK
*्*ि*्**ू**	UNK
*ा**ा*्*ि*े*	UNK
*ु***ै***ि*े***	UNK
**ु*्***ा*ि	UNK
**़्*े*	UNK
*ो**ी*ें*	UNK
*ू*्*ा*ा*्*	UNK
***्*्*ा*ा	NNP
*्**ां**ृ	UNK
*ि**ु*ा*ं	UNK
**ै**ि*	JJ
**़*ि*ों	NNP
**़ैं	UNK
***ु*ों	UNK.NN
**ो*्*ो*	NN
**ा*्**्**ा*ि*ाँ	UNK
*ृ*्**ा*	XC.NN
*े*ा*ी*	UNK
*ू*्**ा*ा*ी	NN
*ु*ु*्*ा	NN
*ी****ा	UNK
**ि*ा*्**्*	UNK
**ुं*	UNK.VM.NN
*ृं*	XC.NN.NNP
*ि*़्*ो*ि*ा	UNK
*्*ै*े*	XC
*ो*ि*ि**	XC.UNK.NN.JJ.NNP
*े*ि*े*	XC.NN
*ैं**्**ा***	UNK
**ि*ो*़ों	UNK
*ां*े*ा*े	UNK.NN
******्*्*्*्**ा*ि*	UNK
*ी**ा*ि*ों	UNK
**ा*ि*ी*्**	JJ
*ी***े*ा	NN
**्*ं*ों	NN
***्***ी	UNK.JJ
**ु*ां*ि*ी	NN
*ा*ा***	UNK.NN.JJ.NNP
*ी****े	UNK
*्*ी*्*़	UNK
*ी****ी	UNK.NN
**ा*़े***ा*़े	UNK
*ी****्	UNK
*्*ा*****्**	UNK
*ै**ा**	UNK.NN
**्*ा*ू	NN
**ू**ें	NN
*ू*ा****ो	UNK
**ि*्*ा*े**	UNK
*ा**ी*ू*्*	JJ
**्*ा*ृ	UNK
**़्*ा*	UNK
*ं*ू*ि*	JJ
*ो*ी*ो*	UNK
*े*ि**ा*	UNK
*ि*ृ	XC.UNK.NN
*ं*ि**ु*़्*	UNK
***्*्*ा*ी	UNK
*ुं*ों	UNK.NN
**्*ु*्*्*्*्	XC
*ो**ं*ी	UNK.JJ
*े*ि*ां*	UNK
*ा*ि*ा*़ा	UNK
*े*़*ें*	UNK
*्*ा**ी*	UNK.NN.JJ
*्*ां*ी*्*ा	UNK
**ू*़्*ु*े*	UNK
*ो*****ृ	UNK
**ं*्**	PSP:?.JJ.NN
**्*ा****ि*्	NN
*ं*्*ू*्*ी*ृ*	UNK
*ं*ि*ि*	NN
**ा*****ी	UNK
**़्****	UNK
*ं*ं*ों	NN
*ै**ि**ी	UNK
*ै**ि**े	UNK
*ि**़ा	UNK
*ि*ो*ो*ी	NN
*ां*्*ृ*्**	UNK
*ू***्*े*	UNK
*ा*ो*ा*****ा**	UNK
*ू*्*ि*ा*ों	NN
**ि*ा**ा*	UNK.NN
*ु**ि*़ा*	UNK
***ो*े*	XC.NN.NNP
*़ं*़ा	UNK
*ि*्*ि*्*	UNK.JJ
*ॉ*्*्*	NN
*ु**्**ी***	NN
*ो*ा*्*ृं**ा	UNK
**़**़ा*	UNK
*ें*्*ी*ृ*	JJ
*ि*ि*ं*्*	UNK
*ि*्*ो**	UNK.JJ.NN
*ा***्*ी*	UNK.JJ
*ं*़ी**ेः	UNK
*्*ां*ि**्*ि*ों	UNK
*ा*े*ा*ों	NN
*ि**ी*ा	NNP
*ु*्***्*्*	UNK
*्**ि*्*ा*्*ा*्**	JJ
*्*ि***ी*	JJ
*ु*ू*ि*ों	UNK
*ु**्*ि*ं*्**	UNK
*ा**्**	XC.UNK.NN.JJ
*ि**ि*ों	NN
*ा*़्*ि*ा*ी	UNK
*्**ु**्*ा**ि*	UNK
*ा**्***्*ा	NN
**्**ां*ो	NN
*ा*्**ू***	UNK
*्*ि*े*्*्**ा*	UNK
*्*ा**्**ा*ी	JJ
*ो*ी****ी	UNK
*ि*्*िंं*	UNK
*ु*्**ा*ि*	UNK
**्*ो*ी*	UNK.JJ
**ा*ी*्**ा	UNK
*ि*्**़्*	UNK
****्**ा**	UNK
*्****ं***ा	UNK
*ि**ी*ा***	UNK
*ै*े**ो*े	UNK
*्***्**ा*ं	UNK
**ा*्*ा*ं	NN
*़ो*्*ि**	UNK
**े**े*	UNK
*ो*ा**ो*ा	UNK
*ा*ा**	XC.UNK.NN.JJ.NNP
*ि*ो*ॉ*्*	UNK
*ां*्*े**ं	UNK
**़्*ी*े**	UNK
*े*्**ि**	NN
*ै*े*ि*ि*	JJ
*्**ि*े*ी	UNK
**्*्*े*ि*	JJ
**्*ि*ें*्*	NN
**्**ु*ू*ं	NN
*़***ी	UNK
*ि*ुं*्*ा*	UNK
*ि*ृ*ं***	UNK
*्*ा*ी*ा*्*्*ी	UNK
*्*्*ु*ा**	UNK
*ैं***्*	UNK
*्*ि*ु*्**	UNK
*ं***ी	UNK.JJ.NN
*्**्**ि*्*ां*	UNK
*्*ुं*़ों	UNK
*ृ*्*ि*ो*	UNK.NN
*ु***़*	UNK
*ौं*ो*	UNK
*्*ू*ो*़	UNK
*ं*ों*****ा*	UNK
*ं*्**ा*ि*	JJ
*ं****ा*ं	UNK
*ा*ीः	UNK
*ा*ीं	VAUX.PSP.VM.NN
**़्*ा*ं	UNK
**्**े*़्*	UNK
**्**े*्*ा	UNK
*ं*े**	UNK.NN
*ो*्*्*े*्*ि*्*्	UNK
*ी*ो*्*ि*	UNK
*़*ा*ी	UNK
*्*े**ें*्*	UNK
*़*ा*े	UNK
*ॅा*ी	UNK
*ी*्*ों	NN
*ि*ा*****ा*	UNK
*ै*्*ो*ि*ा	UNK
**्*े*****े	UNK
*ौं	VAUX.VM.NN.PRP
**े*ा**	NN
*ु*्*ा**ू*़ी*ा*	UNK
**ि*े**ू**	UNK
**़****	UNK
*ा*्**ं	UNK
*्****ृ	UNK
*ं*़्*ू**	UNK
*ा*्**ा	UNK.NN
*ा*्**ो*़	UNK
*ो*ै*्*ा*ि*	UNK
*्**्*ि*े*ृ	UNK
*ि**ु*ो**	UNK
*्*ां*ी***	NN
*ं*ु*्**ै*	UNK
*ं*ु*ि*ों	NN
*ी*ों**ी*	UNK
**ी*्**ों	NN
**ं*ो****	JJ
*ु**़्*ि*ों	UNK
*ं*****्*्*्*्**े**	UNK
*े***ू	UNK
*्*े*्*ीं	UNK
*ा**ू*ी	NN.JJ
*ा**्	NN
*******े**ो*	UNK
**ृ*ां**	NN
**ु*ृ*िः	UNK
*े*ा**ों	NN
**ि*ि*्***	UNK
*ि*्*ी*्*	JJ
*ि*ी****ि*ी	UNK
***िं*िं*	UNK
*ी**्**ा*	UNK
*्***ा	UNK.NN
**्*ि**ू*्*ि	NN
*ा**ू*ा	UNK.NN
*ी*्*्**ा	NN
*़*ू***ी	UNK
*्**ि*ि*ि**ा**ं*ी	UNK
*ी**्**्*ी	UNK
*ा*्**्	UNK.NN
*्*****्*ा*ं	UNK
*ा*्**ो	UNK
*्*ंो	UNK
**्*ि*े*्*्	UNK
*ा***ं*ी*	UNK
***ु*्*ि*ों	NN
*ा***ू*्*	JJ
*ा*्**ी	XC.UNK.NN.JJ.NNP
*ाँ***	VM.NN
**़ा*ें	UNK
*़ु**ु*	UNK
*़ि*्*े*ा*ी	UNK
*ि*्*े*ा*ी	NN
**ा*ि*े**ों	NN
**्*ां*ी*	UNK.JJ
***ें*े	UNK.VM
*्*ी*ृ*ि	NN
*ों*्**्*ें*	UNK
**ा*ा*ें	NN
*ें*्**ा*ि*	JJ
*्*ा*ृ*ि*	JJ
*ो**ं***ः	UNK
**ं*****	UNK
**्*ू*ी*े**	UNK
**्*ु**ा**	JJ
*ा*ा**ा*ा	UNK
*़*ा*ा	UNK
**्*ि*ां	UNK.NN
***्*े*ा*ी	NN
*ाे*ा	UNK
*ै*ि*ि*ो*े*ी	UNK
**्**ो*ा*ा*	NN
*े*े*्**्*्*्	UNK
**्*ं**ा**ि*ों	UNK
*ि*ू**ा*ु**	UNK
*ा*्***ा**	UNK
*ा*ि**े*	UNK
*े*ो*ो**	UNK
*ं**्*ा*्*्*ी*	JJ
*ि*ि**ों	UNK.NN
****ु*े*ा	UNK
**ो*े*ां*ि*	UNK
*्**ि*ी*ा*ु*ं	UNK
*ो*ी****े	UNK
*ा**ौ*ा	NN
*ौ***े**े*्*	UNK
*ि*ा***्**ा*ी	UNK
*ी*ू**	UNK
***्*ी*्*ू*	XC.JJ.NNP
**्**ा*्*्*ी	UNK.NN
*ु*ं*ि*ें	UNK
*ा*ा**ि*ा	UNK
**ा**ा*ू*्**	JJ
***ां*ा	NN
*ि*ा***	XC.JJ.UNK.VM.NN
***ां*़	UNK
*ा*़ी*ा*ी	UNK
**ु*ा***	UNK.NN
**ु*ा***ा	NN
**़*़	UNK
*ै**ा*ो*	UNK
**्***्**ु	NN
**्*ि**ु*	UNK
*ि*ु*्*ी	NN
*ी****़्*	UNK
*ु*ा*ु*ा	UNK
*े**्*ू**ि*ि	UNK
*ा****्**ु*	UNK
*ा**्*े*ा	UNK
***ी*ा*ा*ी	UNK
*ि**ो*ा	UNK.NN.NNP
*ू*्***ा*े*्*	UNK
*ु*्**ि***	UNK
*ु*ा*ि**	NN
*ा**्*े*ी	UNK.NN
*ि**ो*े	NN
****़्**ा*	UNK
*ं*़ें*े*	UNK
*ो*े**	UNK.NN
*ि*ु*्*ि	NN
*ो*ां**ा*ी	JJ
*ं*ा*ं***	UNK
*ा*ि*ा*े	NN
**े**ि**ें	UNK
*ुः*	NN
**ों**ा**ि*ों	UNK
*्*ा**ं*	UNK.NN
***ां*े	UNK
*ं*्*ि*ं**ों	NN
*ो*ो*्*ॉ**	UNK
**़्**्*	UNK
*ु**्*ि*ी*्**	NN
*्**्*ु*ि	NN
*ा*ा*े*्**	NN
*ि*ा*ा*्*ी	JJ
**ा*ु*	UNK.NN.JJ.NNP
*ं**ा*्*	UNK.NN
*ि*़*ि*़े	UNK
**ि**ि*ि*्*	UNK
***ा**ा*	UNK.JJ.NN
*ि*ों**ि*	UNK
*ु***ु*ां**	UNK
*ि*ु*्*ः	UNK
*ो*े*ि*ा*	UNK
*ु*्*ि**्*ा*ू*्*	JJ
**ी*ा**	NN
*े***़ी	UNK
***ी*़ी******़ी	UNK
*ि*्*ा*्*ि*ों	NN
*ै*े***	UNK
*ै**़्*ि**ा	UNK
**्*्*ा*ु*ा*ी*	UNK
***े**ु*	NNP
*्*ा*्**्*़	UNK
**्*ॉ*	XC.NN
*ा*़**ा*़	UNK
*ं**ि*ि***	UNK
*़े*्*	UNK
*ि*ै*्**ों	UNK
*ा*****्*्*्*्***ि**ा	UNK
*ं*ा*ुं*	JJ
*्**्*ि*	RDP.NN.XC.JJ.UNK.NNP
*ा*्*्**ु*ों	UNK
*े***्*	UNK.JJ.NN.NNP
*ो*्*ु*ि*्*्	NN
*ि*्**ं*़*	UNK
*ू*्*ि**ं*ु*ि	UNK
*ा*्*्***्*ों	NN
**ि*्**ा	UNK.NN
**़्*ा	UNK
*ं*्**	QC.UNK.JJ.NN.NNP
*ु**्*ा****	NN
**़े**़े	UNK
**ु**ी	NN.JJ
*ॉ*ी*	UNK
**ू**ी*ों	UNK
*ूं**़ा	UNK
*ु*ुं*ी**ों	UNK
*ि*्*े*ि*	XC.UNK.JJ
***ा**्*ि*ा	NN
**़्***	UNK
*े*ी*्*ि*ो*ि*ी	UNK
*ु*़्***ि**्*ी	UNK
*्*ी***	XC.UNK.NN.NNP
*ॉ*्*ू*े**	UNK
*ि*ा**ि*ां	UNK
*ु*ं*ू	XC
**ि**्*ी	NN
*ु*****्*्*्*्**ि*ा**	UNK
**्*्**ै*ि*	JJ
*्**्*ि**्*ा	UNK
*ू*ि*े*	NN
*ि*े*ा*	UNK.JJ
*ा****ौ**	UNK
**ि**्*ा	XC.UNK.NN
**ु**े	UNK.VM.NN
**ि**्*़	UNK
*ु*़्*े*्**	UNK
***़ु***ों	UNK
**ू*ू*ि	NN
*ें**ा*ों	NN
*ा**ि*ि*ा*्*्*	UNK
*्**ि*े*	UNK.NN.JJ
*्***ी**ृ	UNK
*ू*्*ां**	UNK.NN
**ा*्**ी	UNK.JJ
*ि*ि**ी***	NN
*्*ॉ**ो*	UNK
**्*ु*ी*	UNK.JJ
*ो***्*्*ा	NN
*ि*ा***्*े*्**ा*	UNK
*ि*ौ*ि*े	VM.NN
*ू*ो*	XC.UNK.NN.NNP
*ू*्***्*ा	UNK
*ूं*ा*	JJ.NN
**ि*्**ी	JJ.NN
*े**ु*्*	NN.NNP
*ी*****ं*े***	UNK
**ि*******्*्*्*्**ु	UNK
*्*ो*ा*ा*	UNK
**़्*े	UNK
*ा*ो**ै*	UNK
*े*े*ा*ों	NN
*ा*़्**ी	UNK
*ो*े*े	VM
*े*्**	XC.UNK.JJ.NN.NNP
*्*्***्*	UNK
*्******ा	UNK
*ं*्*ो**ों	UNK
*ु****ा*ं	UNK
*ं*ु*ि*ि*ा	UNK
*ो*्*़ों	UNK
******्*्*्*्**्*ा******्*्*्*्**ा	UNK
**्*****्***ि	UNK
*ं*ं*्*ा	UNK
*ा**्*ी**्*े*ा**	UNK
*ं*****्*्*्*्**ा***	UNK
*्***ा***ि**ें	UNK
*े*ी*ो*ि*ा*	JJ
*्*ैं*ी*े*ि*ा	UNK
*ृ*****्*्*्*्**्*ु*ा*	UNK
*ा**ै*्*ो*े*	UNK
*ां*ि*ि***	UNK
*ु*ृ**	UNK
*ि*्**ा**ा	NN
*े*ि*ां*ि*ौ	UNK
*ै***ा*ि*	UNK
*ि*्*्**ि*ा	UNK
*ं*ी*्**ा*ू*्*	JJ
**्*े*ा*्*्*	NN
*ा*्*ु*े*ी	UNK
*ु*्*े*़्*	UNK
**्*ा*ां*ों	NN
*ुं*ौ*े	UNK
*ू*्***्***्*ा	UNK
*ी*ी*़	UNK
*्**ि*ि*ा*	NN
*ू**्*ा*ी	UNK
*ुं*े*ा	UNK
***ी**्*ा*ी*	UNK
*्*ा**्*ा*ं	UNK
**्*ों*ें	PRP
*ि*ु*्*े*्*	JJ
*िं***ी*ी	UNK
*ु*्**्***्*	UNK
*्*ु*़ें*्***्*्*्*्**ं*	UNK
**्*ि*ो*ो*ो*ि*	NN
*्*े*्**्*	NN
*ि*ा*ि*	XC.UNK.NN.JJ.VM
**्*े**ौ*़े	UNK
*ृ**ा*्**	JJ
**्*ो*्*ा*	UNK.NN
**ी*ि*ा	UNK.NN.NNP
*िं*ु*ं	NN
*ै*़्*्*ी***्*ा*ि*	UNK
*ा*्*ि*ा*ें*	NN
***ो*ि*ी*	JJ
*ु*्*ी***ा*ी	UNK
***ा**्*	UNK.JJ.NN
*ि*ा*े*ा	UNK.VM
*्*े**ु*ा*	JJ
**ु*ी**ा	UNK
**्*ु*****्*्*्*्**	UNK
***ों**ें	UNK
***्**ा*्**	JJ
*ें*्*ा*	UNK
*ा***ें	UNK.QO.NN
*ं*ा***़ि*ा*	UNK
*ैं**े*ी*े*ों	UNK
***ो*ों	UNK.NN
**ी*ि*े	DEM
*्*ा****ा*ा	UNK
*ा**ो*ि*	UNK.JJ
*ु*़े*ां	UNK
**ा*ा*्**	UNK.JJ
*ं**ां***ा*ा*ा***ो*्*ा	UNK
**ो*ा***	UNK
*ं**़ा*ा	UNK
**ो*ि*ों	UNK.NN
**ी*ा*ों	NN
**े*्***े*	UNK
*ां*़्**ी*	UNK
**ो**्*	UNK
**ां*ि*ू*्*	UNK
*्*ा*ि*़ा*ं*	UNK
**े**ों	UNK.NN
*ै*्*ी*ि**	UNK.NN.JJ
*ॉ*े*़	UNK
***ू*	NN.XC.VM.JJ.UNK.NNP
*ं**ु*्*	JJ
*्*ो*़*्**	UNK
*****ा*्*ी*	UNK
*ा*्**्*ों	UNK
**ि*्***ी**ा	NN
******्*्*्*्**्*	UNK
*****्*्*	XC.NN
*ं**ा*****्*्*्*्**ा	UNK
*िं*ु*****्*्*्*्**ा*	UNK
*़ा*े****	UNK
**ी*ु*्**	UNK
***ा**ां	UNK.NN
*ो*़*्*ि*	UNK
**्*ु*ा	NN
*ुँ*ि*ों	UNK
*े*ा*़े**ो	UNK
*िं*ु*्*	NN
**ौ*़	UNK
**्**ा*ि*ा*ी**ा*ें*्*	UNK
*्**ू***ु*्*	JJ
*्**्*ः*्*ृ	UNK
*े*ो*्*ो*ा*ि*ा	NNP
**ा****़ा*ों	UNK
*ा*्******्*्*्*्**ा*ी	UNK
*्*ा*ृ*ि***ि*्*ा*	UNK
***ा*ु*ी*	UNK
*्*ि*ा**्*ि*	UNK
*ि*ि*ो*ि*	UNK.JJ
**ा*ा*्*ों	UNK.NN
*ा*ि**ु*ा	UNK
**़ु***	UNK
**्**ू*्**	UNK.NN.RB
*ैं**ॅ*ि*्*े	UNK
***ा*ि*ा*	UNK.JJ
*ो***ा**ा	UNK
*ि***्***	UNK
*ा**्*्****	UNK
**्*ी**ि*्*ा*	UNK
**ो*्**ि*ों	NN
*ं*ं*्*	JJ.NN
**ि*ु*ा**ां*्*े*	UNK
*े***े**ों	UNK
*ृ**ं**	NN
*ि*्**्*	UNK.NN.JJ
**्*ं*ी	JJ
**्*ु*ः	UNK.RB
**्*ु*ं	UNK.NN
**्*ु*ँ	NN
*ि*****्*्*्*्**ि**	UNK
*े*्*ै*ा*ी	UNK
*्**्*ु**	UNK.NN
*े**ु*ा	UNK
*ो***ो**	UNK
*ैं**्**ृ*ि	UNK
*ं***्***ि*ों	UNK
*्*ि*ि*ों*ा	UNK
*़्*ू*े*	UNK
**ि*****्*्*्*्***	UNK
**्*ं*ा	NN
*ि*े*े*ो*्*ा**	NN
*िं*ा***ं**ा*ी	UNK
*ा*ु*ी***ा*ु**	UNK
*ृ***्*	NN
*****ू*्*ि	UNK
*ि*ो**ि*ा*	UNK
*ि*्*ू**ें*	XC
*्*ा*****्*ा*	UNK
*******्*्*्*्**ा*ं	UNK
*ा*ू*	NN.XC.VM.JJ.UNK.NNP
*ूं*ा****ा	UNK
*ां**़ा**ि*्**ा*ों	UNK
*ा*ि**ों	NN
*ो*्**ा*्**	NN
**्*े**	XC.UNK.NN.JJ
*ु*े*़े	UNK
*्*ा**ी**ा	UNK
*ा*्*ु*ि*्*ी	NN
*ू*़ा*ी	UNK
*ै**़ें	UNK
***ा***्*ा	NN
**ी*ो***ी*	UNK
**्*्*ू**ों	NN
*ृ*ं**	XC.UNK.NN
*ु*ा*ुं	NN
**्*ं*ं	UNK
**्*ा*ो*ि*	UNK.JJ
*ं*ै*्**ों	UNK
***्**ँ*्*ि	UNK
**्*ु*ु	UNK
**्*ु*ी	UNK
**ि*ा**ी*	UNK.JJ
*ां***े**	NN
*ु*ि*ा**्*ा*	UNK
*ं*्***ि*्*ा*	UNK
*ू*****्*्*्*्**ों	UNK
**्**ै*ु*	NN
*ु*ा*ि*ा	UNK.NN
*्***्*ि*ों	UNK
**ि*ो*ों	NN
*़*ै*ी	UNK
*****्*्*्*्**ी*	UNK
*ं*ौ*	UNK.JJ.NN
****ा*ि*ा*ं	UNK.NN
**ू*्*ि*ां	UNK
*ा*ा**ी*	JJ
*ू**्**्*ा	UNK
*ि*ि*्*ा*ं	UNK.NN
*ि**े*्*	JJ
***ॊ***्*ॊं	UNK
*ॅ*ी	UNK
*्**ि*	XC.UNK.JJ.NN
*ि*़ि*ा	XC
*ी*ि**ि*्*ा**	UNK
*ी*्*्*	UNK.JJ.NN
*ि**े*ा*ा	VM
*ें*ै*ा	XC.NN
**ु*्*ं*ी	UNK
*ा**ा*	NN.XC.VM.JJ.UNK.NNP
*े***े***्**ा*े*	UNK
*्**्*ा*ी*	UNK
**ा*ी****ा*	UNK
*़ू**ा	UNK
*ं*ी*्***ा**ीं	UNK
*ु*़*ां	UNK
*ु*े*ौ*	NN
**्**ो**	NN
*ो*े*ा	VM
*****्*्*्*्***	UNK
*्**ि*्*ा*ि*	JJ
*ा*ि*्*ा*****ा*	UNK
*ु*े*ा	VM
*्**्***ि*्*ां*	UNK
**्*ो*़्*ि*ों	UNK
**ृ**ा	UNK.NN
*्**ृ*्*	UNK.JJ
*ु*े*ी	VAUX.UNK.NN
*्***ां	UNK
*ी*्*ा**ा*ा*	UNK
*ें*़*ो	UNK
*़ू**े	UNK
*्*ो*ि*ा	UNK.NN
**ा**े*ा*ं	NN
**ा*ं**ृ	UNK
*्*ी**े*	NN
*ु***्*ा*	XC.NN
*ृ*़**ों	UNK
*्*ूँ	WQ
*ॉ*्*ि**	UNK.NN.NNP
**ा*्*ि*ि*ा*ि*ों	NN
*ि**ा*ा*	UNK
*ें*ी*	JJ.NN
*ैं**ी*्**ा	UNK
***ा*ी*	JJ
*ा*्*ि***ा**ै*ि*	UNK
*े*े*े*ा	UNK
*ृ*ं**े*्*ा*ं	UNK
*ैं***ि*ो**ा*ं	UNK
***ा**्**्*	JJ
*ा*ं**ा*	NN
*ी***़ी**	UNK
*****्*्*्*्**ि*	UNK
*ूँ*ें	UNK
*ु*्*ं**ु*़्*	UNK
**ि**्**ी*	JJ
**्*ी*ि*ों	NN
*़ें*े	UNK
**ु*ं*े	VM
*ु*ू**्*ा*ी	UNK
***्***ृ	UNK
*्*ु**्*ु*ा	UNK
**ि**ों	UNK.NN
*ा*े*्*्*	XC.NNP
***ु*ा*्*ि*	UNK
*्**ो**ा*ा	NN
*्*्*ें	UNK
*ि**्*ें*ों	UNK
**ो*्*	XC.UNK.JJ.NN
***ा*******ी*	UNK
**्**्***ा**ा	UNK
*ू**े*ों	NN
*्*े**ा*	XC.UNK.NN
*ा*्*ा*्*	UNK.JJ.NN
*ृ*्*ा	XC.NN.NNP
*ृ*्*ि	XC.UNK.NN
*ु*्***ी*ि	UNK
*ो*ा*्**	UNK
***्*ु*****्*्*्*्**	UNK
**ा*ी*ा*ों	NN
**ा*ि***	UNK
*****ृ*्*ि	UNK
*्*ा*ि*ि	NN
*ि*्**ं*्*ी	XC.NN
*ै***ै*ि*ी	UNK
*े**ा*ी	UNK.NN.NNP
*ा*ी***ां*ी	UNK
*े**ा*ू	NNP
**ी*ा*ू*ी	UNK
*ी*ा**ा**ों	UNK
*्**़्*ि*	UNK
*्*ा*ु*ं	NN
*ै*्**ा*ी	UNK.NN
*ां**े*ी	NN
*ि*ी*ी*	NN
*ू*े*ा*	XC.UNK.JJ.NN
*ा***ु*्*ि*	UNK
*ै***	NN.XC.VM.JJ.UNK.NNP
**्**े*ी	UNK.JJ.NN
*ा*ा*ा*्*ौ	NN
*्*े*्*े*े*्	JJ
**्**िं*	UNK
*ा*ं*ि*	XC.UNK.JJ.NN.NNP
**्**े*ा	UNK
*ि*े**ु*े	UNK
*्**़**ि*ों	UNK
**्**ि*ा**	JJ
*ु**ु*	UNK.NN.JJ
*ं***्*ैं*़	UNK
*****ा*्*ि*	UNK
*े*िं*़ि*ा	UNK
*ो**ृ*्*	NN
*ि*़*ी*्*़*	UNK
*ि*े**ी*	JJ
*े**ा*ा	UNK.NN.JJ
*्**्*ि***	JJ
*ि*ा*ा**	NN
***े*ि*ां	NN
****ु*ा*ों	UNK
**ीः	XC
*ृ***्**े*	UNK
*ु**्*्*ा*ि*	JJ
*ृ*्*ो	NN
*ां**ें	QC.QO
**ु*िं**ों	UNK
*ौ**ू*	UNK
*ू*ै	UNK.NN
*ा*****्*्*्*्**ि*	UNK
*ं*ि*ें*ें*	XC
*ृ*्*ी	XC.UNK.NN
*ृ*्*ु	XC.NN
*़**ू	UNK
*ि*़ा*ि*ें	UNK
*ु*ा*्*ी****	UNK
**्***्*्**्*	UNK
*ै******	UNK
*िं*ू**ु***ा*ों	UNK
*ू**ां*	XC.NN
*ो*ां**	JJ
*ा*ि*्**ो*	NN
**़*्*े*	UNK
**्***़्*ि*ा*ी	UNK
*ू*्*्**ी*ों	NN
**ें**ें*	UNK
*ू***ि***	UNK
*ृ*िं*	NNP
***ी***े*	UNK
*िं*ू*ं	NN
*ु**्*ा	XC.UNK.NN
******्*्*्*्**ु*ं	UNK
*ु******ौ*े	UNK
**्**ि*ि*	UNK.JJ
*े*ा**ा	NN
*े*ा**ि	XC.NN
***ि*ा**	UNK.NN
**ि**्**ा*ं	UNK
*ि*े*े**	UNK
*ं*****्*्*्*्***ि*ों	UNK
***़े*ा*	UNK
*ें*्*ी*ि	UNK
******ा**ू***	UNK
*्*ें	UNK.PRP
*ं*ि*्**ो*िं*े*****्*्*्*्***	UNK
*ं*ी***ा*	UNK
*्**ु*्*	XC.JJ.NN
*्**ं*्**ा	JJ.NN
*ा*्***्*ि*ा	NN
*ी****ा*	UNK
*ा**ू***	VM
*ु****ि****्*्*्*्**ा*	UNK
*े*़*ों	UNK
*ौ*़ि*ों	UNK
**ि*्*ि***ा	UNK
*े*ि*ो***े*	UNK
*ि**्**े*्**	UNK
*ा***ि*ो*	UNK
*्*ा*ा**ा*ा	NN
****ि*ी	UNK
*ी*ि*ि**ों	UNK
**ि*ि**ों	NN
***ो***्*ा*ं	NN
*ि*्***ी*	UNK.JJ
*ि**्*ॉ**	UNK
*ृ**्*	JJ.NN
*े*्*्	VAUX
****ि*ा	UNK.NN
****ि*ि	NN.NNP
*ा**ि**े	UNK
*ुं***ा**ा	UNK
**ि*्*ि***ी	UNK
**्***्**ा*	UNK
**़े*ं*	UNK
*्**ि*्*ं*्*ी	UNK.JJ.NN
*ि*्**्**ी*	JJ
**ि*ि**े*्*	UNK
*ं*्*ा**ा*	UNK.NN
**ि*े*ा**ि*्*ा*ा	UNK
*ि***ू*्*	UNK
*्**ा*ि*्*	UNK
**ि*्*े**	UNK
*्*ा*्*	XC.UNK.NN.JJ.NNP
*ि*ा*्**़	UNK
***्*े*़	UNK
*ा*्*ू*ि*्*ों	NN
*ि*ा*ि*ों**ि**ें	UNK
******्*्*्*्***ि**्*ि*	UNK
*ु*ू*ों	NN
*ि*े***्**ा*	UNK
*ैं**ि**े	UNK
*ू**ा*ू*ा*	UNK
*े*ा**ी	UNK.JJ.NN.NNP
*ै*े*	XC.UNK.NN.NNP
*े*ा**ृ	UNK
*ं*्*्*ा*ं	UNK
*े*ा**े	UNK.VM.NN.NNP
****ि*ं	UNK
*ु**्*ी	JJ.NN.NNP
*्**ि*ा**	UNK.JJ.NN
*ं***्***ि	UNK
*ं*्*े****ें	UNK
*ं*़्*ो**ं*ि**ों	UNK
*ा*ा**्**ा*ा*ं	UNK
*ै*ि**ों	UNK
*ा*्*ु*े*ा*ों	NN
*ि*ं*्*****ा*े*ा**ी*्**	UNK
*ै***्*	UNK.NN
*****्*्*्*्**ा*ि**	UNK
*ं*ि*ों	UNK.NN
*ा**्****ृ*्**ा*ा*ी	UNK
**ं**ः	UNK
***ू**े	NN
*ी*ा*्*ों	UNK.NN
*ं**ी**ो*ों	UNK
*्*िं*ि*	UNK
******्*्*्*्**ु*ि*****्*्*्*्**	UNK
*ु*्*ा*ें*	NN
*्**ि*ं*ा*्**	JJ
**्*ा**ृ*	UNK
*्*ी*ि**	XC.NN
*ो***ि**ें	UNK
****ि*िं*	UNK
**ो*ि*ा*	NN
*्*ि*ु*़्***	UNK
*ि*ा***ी	UNK.NN
*ा*ि*ु*्*	NN
*ं***्**ः	UNK
